city,date,postal_code,price,streetname,url,amenities,appartment_type,balcony_terrace,bathroom_amenities,bathrooms_amount,build_year,construction_type,delivery,external_storage,floor,floors_amount,heating_type,heating,isolation,kvk_insurance,kvk_monthly_payment,kvk_registration,kvk_repair_plan,kvk_reserve_funds,kvk_yearly_meeting,living_size,location,outside_size,parking,roof,rooms_amount,status,volume,warm_water
Rotterdam,2022-05-23,3054 WB ,625000,Ismenestraat 19,https://mijn.makelaarsland.nl/woning-details/2773013,"Voorzien van verwarming, Voorzien van elektra",,,"Ligbad, douche, toilet",1,1998.0,Bestaande bouw,In overleg,6,,,"Nefit Trendline uit 2016, Eigendom",Cv-ketel,,,,,,,,145,,,,Plat dak,5,Beschikbaar,477,Cv-ketel
Budel,2022-05-23,6021 LA ,325000,De Wieken 50,https://mijn.makelaarsland.nl/woning-details/2773012,"Elektra, Vliering",,,"Ligbad, douche",1,1986.0,Bestaande bouw,In overleg,,,,"Bosch uit 2010, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Dubbel glas",,,,,,,132,"Aan rustige weg, In woonwijk",,Op eigen terrein,Zadeldak bedekt met pannen,5,Beschikbaar,533,Cv-ketel
Heerlen,2022-05-23,6416 BT ,475000,Dalpad 27,https://mijn.makelaarsland.nl/woning-details/2772994,"Elektra, Water",,,Ligbad,1,1964.0,Bestaande bouw,In overleg,,,,"Remeha Calenta uit 2010, Eigendom",Cv-ketel,"Dakisolatie, Dubbel glas",,,,,,,175,"In woonwijk, In bosrijke omgeving",16,"Openbaar parkeren, Op eigen terrein",Plat dak bedekt met bitumineuze dakbedekking,8,Beschikbaar,740,Cv-ketel
Roermond,2022-05-23,6041 BX ,285000,Venloseweg 40,https://mijn.makelaarsland.nl/woning-details/2772992,,,,Douche,1,1910.0,Bestaande bouw,In overleg,,,,"Nefit uit 2001, Eigendom",Cv-ketel,HR-glas,,,,,,,178,"In centrum, In woonwijk",,Op eigen terrein,Zadeldak bedekt met asbest,7,Beschikbaar,700,Cv-ketel
Amsterdam,2022-05-23,1079 GM ,425000,Kinderdijkstraat 60 1,https://mijn.makelaarsland.nl/woning-details/2772991,"Mechanische ventilatie, TV kabel","Appartement, Bovenwoning",Balkon aanwezig,,1,1938.0,Bestaande bouw,In overleg,,1e woonlaag,1,"Remeha uit 2008, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas",Ja,,Ja,Ja,Ja,Ja,52,"Aan rustige weg, In woonwijk, Vrij uitzicht",5,"Betaald parkeren, Parkeervergunningen",,2,Beschikbaar,171,Cv-ketel
's-Gravenhage,2022-05-23,2596 VB ,875000,Paul Gabrielstraat 75,https://mijn.makelaarsland.nl/woning-details/2772990,,"Appartement, Bovenwoning, Dubbel bovenhuis","Dakterras aanwezig, balkon aanwezig","Ligbad, 2 toiletten",2,,Bestaande bouw,In overleg,1,1e woonlaag,3,"HR 107 uit 2018, Eigendom",Cv-ketel,Dubbel glas,Ja,79,Ja,Ja,Ja,Ja,160,"Aan rustige weg, In woonwijk",35,"Openbaar parkeren, Betaald parkeren, Parkeervergunningen","Samengesteld dak bedekt met pannen, bitumineuze dakbedekking",6,Beschikbaar,540,Cv-ketel
Nijmegen,2022-05-23,6538 TK ,200000,Zwanenveld 8342,https://mijn.makelaarsland.nl/woning-details/2772989,Voorzien van elektra,"Appartement, Portiekflat",Balkon aanwezig,"Ligbad, douche",1,1977.0,Bestaande bouw,In overleg,4,1e woonlaag,1,,Blokverwarming,Geen isolatie,Ja,299,Ja,Ja,Ja,Ja,55,Vrij uitzicht,5,"Openbaar parkeren, Betaald parkeren, Parkeergarage, Parkeervergunningen",Plat dak bedekt met bitumineuze dakbedekking,2,Beschikbaar,175,Centrale Voorziening
Boelenslaan,2022-05-23,9233 MD ,419000,Alde Galeien 4,https://mijn.makelaarsland.nl/woning-details/2772988,"Verwarming, Elektra, Water, Elektrische deur",,,"Ligbad, douche, toilet",1,1997.0,Bestaande bouw,In overleg,9,,,"Intergas HR107 cv-ketel uit 2008, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Dubbel glas",,,,,,,129,"Aan rustige weg, In woonwijk",2,"Openbaar parkeren, Op eigen terrein",Dwarskap bedekt met pannen,6,Beschikbaar,619,Cv-ketel
Utrecht,2022-05-23,3511 EE ,650000,Stationsstraat 32,https://mijn.makelaarsland.nl/woning-details/2772987,,"Appartement, Galerijflat",Dakterras aanwezig,,,1975.0,Bestaande bouw,In overleg,5,0e woonlaag,1,,Stadsverwarming,"Dakisolatie, Muurisolatie, Vloerisolatie",Ja,,Ja,Ja,Ja,Ja,102,"In centrum, Vrij uitzicht",116,Parkeergarage,Plat dak,3,Beschikbaar,326,Elektrische boiler eigendom
Utrecht,2022-05-23,3514 VR ,595000,Van 's-Gravesandestraat 5,https://mijn.makelaarsland.nl/woning-details/2772986,,,Dakterras aanwezig,"Ligbad, 2 douches, toilet",2,1938.0,Bestaande bouw,In overleg,,,,,Cv-ketel,"Dakisolatie, Muurisolatie, Dubbel glas",,,,,,,119,In woonwijk,,,,5,Beschikbaar,313,"Cv-ketel, Elektrische boiler eigendom"
Haarlem,2022-05-23,2023 DL ,525000,Meester Cornelisstraat 98 zw,https://mijn.makelaarsland.nl/woning-details/2772985,Voorzien van elektra,"Appartement, Benedenwoning",,,,1929.0,Bestaande bouw,In overleg,4,1e woonlaag,2,"Bosch uit 2008, Eigendom",Cv-ketel,"Muurisolatie, Gedeeltelijk dubbel glas",Ja,45,Ja,Ja,Ja,Ja,81,"Aan rustige weg, In woonwijk",,Openbaar parkeren,Zadeldak bedekt met pannen,4,Beschikbaar,290,Cv-ketel
Pernis Rotterdam,2022-05-23,3195 AS ,360000,Smallandstraat 62,https://mijn.makelaarsland.nl/woning-details/2772984,Voorzien van elektra,,,"Ligbad, douche, toilet",1,1962.0,Bestaande bouw,In overleg,13,,,"Remeha uit 2012, Eigendom","Cv-ketel, Vloerverwarming gedeeltelijk","Dakisolatie, Muurisolatie, Dubbel glas",,,,,,,130,"In centrum, In woonwijk",,Openbaar parkeren,Zadeldak bedekt met pannen,6,Beschikbaar,396,Cv-ketel
Katlijk,2022-05-23,8455 JN ,890000,Breedsingel 8,https://mijn.makelaarsland.nl/woning-details/2772983,"Verwarming, Elektra, Water, Elektrische deur",,,"Ligbad, douche, toilet",1,1992.0,Bestaande bouw,In overleg,,,,"Vaillant uit 2011, Eigendom","Cv-ketel, Vloerverwarming gedeeltelijk","Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas",,,,,,,235,"Aan bosrand, Aan rustige weg, Buiten bebouwde kom, In bosrijke omgeving, Landelijk gelegen",22,Op eigen terrein,"Samengesteld dak bedekt met bitumineuze dakbedekking, overig",6,Beschikbaar,1015,"Cv-ketel, Zonneboiler, Zonnecollectoren, Elektrische boiler eigendom"
Groningen,2022-05-23,9746 AA ,389000,Anna Blamanstraat 22,https://mijn.makelaarsland.nl/woning-details/2772981,TV kabel,,,"Ligbad, douche, toilet",1,1996.0,Bestaande bouw,In overleg,7,,,"Atag uit 2013, Eigendom",Cv-ketel,"Dakisolatie, Vloerisolatie, Dubbel glas",,,,,,,137,"Aan water, In woonwijk",,Op eigen terrein,Zadeldak bedekt met pannen,5,Beschikbaar,478,Cv-ketel
Capelle aan den IJssel,2022-05-23,2901 GL ,425000,Puccinistraat 63,https://mijn.makelaarsland.nl/woning-details/2772979,"Elektra, Water, Elektrische deur",,Balkon aanwezig,"2 douches, toilet",1,1996.0,Bestaande bouw,In overleg,,,,,Cv-ketel,Dubbel glas,,,,,,,121,"Aan water, In centrum, In woonwijk",24,Op eigen terrein,Plat dak bedekt met bitumineuze dakbedekking,4,Beschikbaar,454,Cv-ketel
Anna Paulowna,2022-05-23,1761 WS ,250000,Rembrandtlaan 4,https://mijn.makelaarsland.nl/woning-details/2772978,"Mechanische ventilatie, TV kabel",,,,,1983.0,Bestaande bouw,In overleg,,,,"Nefit HR Combi uit 2019, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas",,,,,,,109,"Aan rustige weg, In woonwijk",,Op eigen terrein,Zadeldak bedekt met pannen,5,Beschikbaar,404,Cv-ketel
Amsterdam,2022-05-23,1091 KW ,350000,Maritzstraat 6 HS,https://mijn.makelaarsland.nl/woning-details/2772977,Voorzien van elektra,"Appartement, Benedenwoning, Bel-etage",Balkon aanwezig,Douche,,1930.0,Bestaande bouw,In overleg,4,1e woonlaag,4,,Blokverwarming,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas",Ja,199,Ja,Ja,Ja,Ja,40,"Aan rustige weg, In woonwijk",6,"Openbaar parkeren, Betaald parkeren, Parkeervergunningen",Plat dak bedekt met bitumineuze dakbedekking,2,Beschikbaar,140,Centrale Voorziening
Spijkenisse,2022-05-23,3204 BX ,325000,Vestapad 2,https://mijn.makelaarsland.nl/woning-details/2772975,"Mechanische ventilatie, Rolluiken, TV kabel, Buitenzonwering",,,"Ligbad, toilet",1,1969.0,Bestaande bouw,In overleg,23,,,,Cv-ketel,"Muurisolatie, Dubbel glas",,,,,,,108,,,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,373,Cv-ketel
Spijkenisse,2022-05-23,3201 CG ,375000,Karel Doormanstraat 44,https://mijn.makelaarsland.nl/woning-details/2772974,Elektra,,,Douche,1,1935.0,Bestaande bouw,In overleg,20,,,"Remeha Avanta, Eigendom","Cv-ketel, Vloerverwarming gedeeltelijk","Muurisolatie, Dubbel glas",,,,,,,85,In woonwijk,,"Parkeervergunningen, Op eigen terrein",Zadeldak bedekt met pannen,4,Beschikbaar,310,Cv-ketel
Olst,2022-05-23,8121 DW ,249500,Kornet van Limburg Stirumstraat 45,https://mijn.makelaarsland.nl/woning-details/2772972,Glasvezel kabel,,,Douche,1,1957.0,Bestaande bouw,In overleg,11,,,,Cv-ketel,Gedeeltelijk dubbel glas,,,,,,,77,,,"Openbaar parkeren, Op eigen terrein",Zadeldak bedekt met pannen,4,Beschikbaar,280,Cv-ketel
Aalst,2022-05-23,5308 KW ,290000,Hambloksehof 7,https://mijn.makelaarsland.nl/woning-details/2772971,Voorzien van elektra,,,Toilet,1,2010.0,Bestaande bouw,In overleg,4,,,"Nefit Smartline uit 2010, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas, Volledig geïsoleerd, HR-glas",,,,,,,116,"Aan rustige weg, In woonwijk, Landelijk gelegen",,"Openbaar parkeren, Op eigen terrein",Zadeldak bedekt met riet,4,Beschikbaar,414,Cv-ketel
Horst,2022-05-23,5961 VN ,319000,Merelplein 16,https://mijn.makelaarsland.nl/woning-details/2772970,"Elektra, Water",,,Toilet,1,1971.0,Bestaande bouw,In overleg,,,,,Cv-ketel,"Dakisolatie, Dubbel glas",,,,,,,124,"Aan rustige weg, In woonwijk",,"Openbaar parkeren, Op eigen terrein",Plat dak bedekt met bitumineuze dakbedekking,5,Beschikbaar,468,Cv-ketel
Lottum,2022-05-23,5973 PL ,275000,Horsterdijk 15,https://mijn.makelaarsland.nl/woning-details/2772969,"Elektra, Water, Vliering, Elektrische deur",,,"Ligbad, toilet",1,1950.0,Bestaande bouw,In overleg,41,,,,Cv-ketel,"Dakisolatie, Muurisolatie, Vloerisolatie",,,,,,,100,,19,"Openbaar parkeren, Op eigen terrein",Zadeldak bedekt met pannen,5,Beschikbaar,330,Cv-ketel
Maastricht,2022-05-23,6229 AX ,410000,de Distele 43,https://mijn.makelaarsland.nl/woning-details/2772967,"Elektra, Water",,,"Ligbad, douche, toilet",1,1997.0,Bestaande bouw,In overleg,5,,,"Remeha Calanta uit 2020, Eigendom",Cv-ketel,Dakisolatie,,,,,,,138,"Aan rustige weg, In woonwijk, Beschutte ligging, In bosrijke omgeving",6,"Openbaar parkeren, Op eigen terrein",Plat dak bedekt met bitumineuze dakbedekking,5,Beschikbaar,493,Cv-ketel
Utrecht,2022-05-23,3523 AC ,395000,Tolsteegplantsoen 10 III,https://mijn.makelaarsland.nl/woning-details/2772965,,"Appartement, Portiekflat",Balkon aanwezig,Douche,1,1957.0,Bestaande bouw,In overleg,6,3e woonlaag,1,,,,Ja,110,Ja,Ja,Ja,Ja,71,,12,,,4,Beschikbaar,184,
Almere,2022-05-23,1339 ER ,265000,Sepiastraat 8,https://mijn.makelaarsland.nl/woning-details/2772964,Voorzien van elektra,"Appartement, Portiekflat",,,1,1997.0,Bestaande bouw,In overleg,5,1e woonlaag,1,"Intergas uit 2019, Eigendom",Cv-ketel,Volledig geïsoleerd,Nee,,Nee,Nee,Nee,Nee,67,"Aan rustige weg, In woonwijk",10,Openbaar parkeren,Plat dak bedekt met bitumineuze dakbedekking,3,Beschikbaar,206,Cv-ketel
Brouwershaven,2022-05-23,4318 AC ,469000,Haven Noordzijde 35,https://mijn.makelaarsland.nl/woning-details/2772963,Voorzien van elektra,,,"Douche, toilet",1,1848.0,Bestaande bouw,In overleg,24,,,,Cv-ketel,Muurisolatie,,,,,,,172,"In centrum, Aan vaarwater",,Openbaar parkeren,Schilddak bedekt met pannen,5,Beschikbaar,717,Cv-ketel
Almere,2022-05-23,1339 TR ,475000,Jerseystraat 59,https://mijn.makelaarsland.nl/woning-details/2772962,Voorzien van elektra,,Dakterras aanwezig,,1,2003.0,Bestaande bouw,In overleg,,,,"Valliant HR ketel uit 2012, Huur",Cv-ketel,Volledig geïsoleerd,,,,,,,157,"Aan rustige weg, In woonwijk",32,Op eigen terrein,Plat dak bedekt met bitumineuze dakbedekking,6,Beschikbaar,515,Cv-ketel
